index	vritti
4.1.78	ष्यङ्, तद्धितः स्त्र्याम्
4.1.79	ष्यङ्, तद्धितः स्त्र्याम्
4.1.80	ष्यङ्, तद्धितः स्त्र्याम्
4.1.81	ष्यङ्, तद्धितः स्त्र्याम्
4.1.82	तद्धितः
4.1.83	प्राग्दीव्यतोऽण्, तद्धितः
4.1.84	सामान्यप्रत्ययाः, प्राग्दीव्यतोऽण्।, तद्धितः
4.1.85	सामान्यप्रत्ययाः, प्राग्दीव्यतोऽण्।, तद्धितः
4.1.86	सामान्यप्रत्ययाः, प्राग्दीव्यतोऽण्।, तद्धितः
4.1.87	सामान्यप्रत्ययाः, प्राग्दीव्यतोऽण्।, तद्धितः
4.1.88	लुक्प्रकरणम्, प्राग्दीव्यतोऽण्।, तद्धितः
4.1.89	लुक्प्रकरणम्, प्राग्दीव्यतोऽण्।, तद्धितः
4.1.90	लुक्प्रकरणम्, प्राग्दीव्यतोऽण्।, तद्धितः
4.1.91	लुक्प्रकरणम्, प्राग्दीव्यतोऽण्।, तद्धितः
4.1.92	तस्यापत्यम्, प्राग्दीव्यतोऽण्।, तद्धितः
4.1.93	तस्यापत्यम्, प्राग्दीव्यतोऽण्।, तद्धितः
4.1.94	तस्यापत्यम्, प्राग्दीव्यतोऽण्।, तद्धितः
4.1.95	तस्यापत्यम्, प्राग्दीव्यतोऽण्।, तद्धितः
4.1.96	तस्यापत्यम्, प्राग्दीव्यतोऽण्।, तद्धितः
4.1.97	तस्यापत्यम्, प्राग्दीव्यतोऽण्।, तद्धितः
4.1.98	तस्यापत्यम्, प्राग्दीव्यतोऽण्।, तद्धितः
4.1.99	तस्यापत्यम्, प्राग्दीव्यतोऽण्।, तद्धितः
4.1.100	तस्यापत्यम्, प्राग्दीव्यतोऽण्।, तद्धितः
4.1.101	तस्यापत्यम्, प्राग्दीव्यतोऽण्।, तद्धितः
4.1.102	तस्यापत्यम्, प्राग्दीव्यतोऽण्।, तद्धितः
4.1.103	तस्यापत्यम्, प्राग्दीव्यतोऽण्।, तद्धितः
4.1.104	तस्यापत्यम्, प्राग्दीव्यतोऽण्।, तद्धितः
4.1.105	तस्यापत्यम्, प्राग्दीव्यतोऽण्।, तद्धितः
4.1.106	तस्यापत्यम्, प्राग्दीव्यतोऽण्।, तद्धितः
4.1.107	तस्यापत्यम्, प्राग्दीव्यतोऽण्।, तद्धितः
4.1.108	तस्यापत्यम्, प्राग्दीव्यतोऽण्।, तद्धितः
4.1.109	तस्यापत्यम्, प्राग्दीव्यतोऽण्।, तद्धितः
4.1.110	तस्यापत्यम्, प्राग्दीव्यतोऽण्।, तद्धितः
4.1.111	तस्यापत्यम्, प्राग्दीव्यतोऽण्।, तद्धितः
4.1.112	तस्यापत्यम्, प्राग्दीव्यतोऽण्।, तद्धितः
4.1.113	तस्यापत्यम्, प्राग्दीव्यतोऽण्।, तद्धितः
4.1.114	तस्यापत्यम्, प्राग्दीव्यतोऽण्।, तद्धितः
4.1.115	तस्यापत्यम्, प्राग्दीव्यतोऽण्।, तद्धितः
4.1.116	तस्यापत्यम्, प्राग्दीव्यतोऽण्।, तद्धितः
4.1.117	तस्यापत्यम्, प्राग्दीव्यतोऽण्।, तद्धितः
4.1.118	तस्यापत्यम्, प्राग्दीव्यतोऽण्।, तद्धितः
4.1.119	तस्यापत्यम्, प्राग्दीव्यतोऽण्।, तद्धितः
4.1.120	तस्यापत्यम्, प्राग्दीव्यतोऽण्।, तद्धितः
4.1.121	तस्यापत्यम्, प्राग्दीव्यतोऽण्।, तद्धितः
4.1.122	तस्यापत्यम्, प्राग्दीव्यतोऽण्।, तद्धितः
4.1.123	तस्यापत्यम्, प्राग्दीव्यतोऽण्।, तद्धितः
4.1.124	तस्यापत्यम्, प्राग्दीव्यतोऽण्।, तद्धितः
4.1.125	तस्यापत्यम्, प्राग्दीव्यतोऽण्।, तद्धितः
4.1.126	तस्यापत्यम्, प्राग्दीव्यतोऽण्।, तद्धितः
4.1.127	तस्यापत्यम्, प्राग्दीव्यतोऽण्।, तद्धितः
4.1.128	तस्यापत्यम्, प्राग्दीव्यतोऽण्।, तद्धितः
4.1.129	तस्यापत्यम्, प्राग्दीव्यतोऽण्।, तद्धितः
4.1.130	तस्यापत्यम्, प्राग्दीव्यतोऽण्।, तद्धितः
4.1.131	तस्यापत्यम्, प्राग्दीव्यतोऽण्।, तद्धितः
4.1.132	तस्यापत्यम्, प्राग्दीव्यतोऽण्।, तद्धितः
4.1.133	तस्यापत्यम्, प्राग्दीव्यतोऽण्।, तद्धितः
4.1.134	तस्यापत्यम्, प्राग्दीव्यतोऽण्।, तद्धितः
4.1.135	तस्यापत्यम्, प्राग्दीव्यतोऽण्।, तद्धितः
4.1.136	तस्यापत्यम्, प्राग्दीव्यतोऽण्।, तद्धितः
4.1.137	तस्यापत्यम्, प्राग्दीव्यतोऽण्।, तद्धितः
4.1.138	तस्यापत्यम्, प्राग्दीव्यतोऽण्।, तद्धितः
4.1.139	तस्यापत्यम्, प्राग्दीव्यतोऽण्।, तद्धितः
4.1.140	तस्यापत्यम्, प्राग्दीव्यतोऽण्।, तद्धितः
4.1.141	तस्यापत्यम्, प्राग्दीव्यतोऽण्।, तद्धितः
4.1.142	तस्यापत्यम्, प्राग्दीव्यतोऽण्।, तद्धितः
4.1.143	तस्यापत्यम्, प्राग्दीव्यतोऽण्।, तद्धितः
4.1.144	तस्यापत्यम्, प्राग्दीव्यतोऽण्।, तद्धितः
4.1.145	तस्यापत्यम्, प्राग्दीव्यतोऽण्।, तद्धितः
4.1.146	तस्यापत्यम्, प्राग्दीव्यतोऽण्।, तद्धितः
4.1.147	तस्यापत्यम्, प्राग्दीव्यतोऽण्।, तद्धितः
4.1.148	तस्यापत्यम्, प्राग्दीव्यतोऽण्।, तद्धितः
4.1.149	तस्यापत्यम्, प्राग्दीव्यतोऽण्।, तद्धितः
4.1.150	तस्यापत्यम्, प्राग्दीव्यतोऽण्।, तद्धितः
4.1.151	तस्यापत्यम्, प्राग्दीव्यतोऽण्।, तद्धितः
4.1.152	तस्यापत्यम्, प्राग्दीव्यतोऽण्।, तद्धितः
4.1.153	तस्यापत्यम्, प्राग्दीव्यतोऽण्।, तद्धितः
4.1.154	तस्यापत्यम्, प्राग्दीव्यतोऽण्।, तद्धितः
4.1.155	तस्यापत्यम्, प्राग्दीव्यतोऽण्।, तद्धितः
4.1.156	तस्यापत्यम्, प्राग्दीव्यतोऽण्।, तद्धितः
4.1.157	तस्यापत्यम्, प्राग्दीव्यतोऽण्।, तद्धितः
4.1.158	तस्यापत्यम्, प्राग्दीव्यतोऽण्।, तद्धितः
4.1.159	तस्यापत्यम्, प्राग्दीव्यतोऽण्।, तद्धितः
4.1.160	तस्यापत्यम्, प्राग्दीव्यतोऽण्।, तद्धितः
4.1.161	तस्यापत्यम्, प्राग्दीव्यतोऽण्।, तद्धितः
4.1.162	‌गोत्रम्‌, प्राग्दीव्यतोऽण्। तस्यापत्यम्, तद्धितः
4.1.163	युवा, प्राग्दीव्यतोऽण्। तस्यापत्यम्, तद्धितः
4.1.164	युवा, प्राग्दीव्यतोऽण्। तस्यापत्यम्, तद्धितः
4.1.165	युवा, प्राग्दीव्यतोऽण्। तस्यापत्यम्, तद्धितः
